id,source_url,source_trust,company_name,industry_sector,raw_text_snippet,location,extracted_keywords,recommended_product,secondary_product,urgency_score,confidence_score,status,created_at
9d388109-8b9b-48d8-b9e0-0447256923c4,https://industry-news-wire.in/news/signal-134,70,Reliance Ltd,Textiles (Jute),"Notice: Reliance Ltd is initiating a batching oil procurement in Nagpur, MH. This development indicates immediate requirement for JBO (Jute Batching Oil).","Kolkata, WB","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.86,New,2026-02-05T00:00:00
363a12b6-c5a8-4378-becc-f4024b13a354,https://dgft.gov.in/tenders/news/signal-135,98,JSW Group,Manufacturing (Steel/Glass),"Notice: JSW Group is initiating a heat treatment plant in Visakhapatnam, AP. This development indicates immediate requirement for Furnace Oil (FO).","Ahmedabad, GJ","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),5,0.76,New,2026-01-17T00:00:00
38982b0d-5283-4831-8c5c-fc0856e615d6,https://industry-news-wire.in/news/signal-136,70,L&T Industries,Road Construction,"Notice: L&T Industries is initiating a bridge building in Nagpur, MH. This development indicates immediate requirement for Bitumen.","Jamshedpur, JH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.88,New,2026-02-03T00:00:00
d4e90058-8886-4766-bc68-afc62274c5af,https://dgft.gov.in/tenders/news/signal-137,98,JSW Infra,Manufacturing (Steel/Glass),"Notice: JSW Infra is initiating a heat treatment plant in Nagpur, MH. This development indicates immediate requirement for Furnace Oil (FO).","Kolkata, WB","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),6,0.89,New,2026-01-05T00:00:00
19e84509-d86a-4b3d-9f95-0b2fb396b337,https://dgft.gov.in/tenders/news/signal-138,98,JSW Group,Chemical & Solvents,"Notice: JSW Group is initiating a solvent extraction unit in Jamshedpur, JH. This development indicates immediate requirement for Hexane.","Chennai, TN","extraction, purification, solvent",Hexane,Solvent 1425,4,0.98,New,2026-01-13T00:00:00
f59b454a-b0a3-47d8-acad-f3e25d00ef1c,https://industry-news-wire.in/news/signal-139,70,Birla Infra,Road Construction,"Notice: Birla Infra is initiating a pavement resurfacing in Kolkata, WB. This development indicates immediate requirement for Bitumen.","Visakhapatnam, AP","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.87,New,2026-01-06T00:00:00
c909772f-96b7-40e5-a605-7860987476d8,https://dgft.gov.in/tenders/news/signal-140,98,Reliance Group,Power & Logistics,"Notice: Reliance Group is initiating a DG set maintenance in Jamshedpur, JH. This development indicates immediate requirement for LDO.","Jamshedpur, JH","genset, marine, backup",LDO,HSD (High Speed Diesel),6,0.96,New,2026-01-09T00:00:00
52ad91e5-e1b8-4fe1-9df4-7ca55f77473e,https://economictimes.indiatimes.com/news/signal-141,95,Reliance Infra,Power & Logistics,"Notice: Reliance Infra is initiating a captive power plant backup in Ahmedabad, GJ. This development indicates immediate requirement for LDO.","Chennai, TN","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.91,New,2026-01-30T00:00:00
84d1eac3-78a7-4ed2-9a61-a80a34f6b1c5,https://dgft.gov.in/tenders/news/signal-142,98,JSW Ltd,Textiles (Jute),"Notice: JSW Ltd is initiating a batching oil procurement in Nagpur, MH. This development indicates immediate requirement for JBO (Jute Batching Oil).","Nagpur, MH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),7,0.97,New,2026-01-13T00:00:00
51b1b221-8759-4c69-a864-b6cfc4e4f611,https://economictimes.indiatimes.com/news/signal-143,95,Vedanta Industries,Manufacturing (Steel/Glass),"Notice: Vedanta Industries is initiating a new blast furnace installation in Chennai, TN. This development indicates immediate requirement for Furnace Oil (FO).","Ahmedabad, GJ","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),5,0.87,New,2026-01-02T00:00:00
6c4af845-93c7-4fa4-a1f7-22c60836633d,https://industry-news-wire.in/news/signal-144,70,GMR Infra,Road Construction,"Notice: GMR Infra is initiating a pavement resurfacing in Kolkata, WB. This development indicates immediate requirement for Bitumen.","Chennai, TN","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.97,New,2026-01-06T00:00:00
698f16d5-4a99-46ca-a4bd-25323a425742,https://economictimes.indiatimes.com/news/signal-145,95,GMR Ltd,Chemical & Solvents,"Notice: GMR Ltd is initiating a industrial cleaning unit in Kolkata, WB. This development indicates immediate requirement for Hexane.","Nagpur, MH","extraction, purification, solvent",Hexane,Solvent 1425,6,0.9,New,2026-01-21T00:00:00
9d7421ad-f5cb-4e93-8f56-187c39914c8d,https://economictimes.indiatimes.com/news/signal-146,95,L&T Industries,Road Construction,"Notice: L&T Industries is initiating a expressway construction in Ahmedabad, GJ. This development indicates immediate requirement for Bitumen.","Visakhapatnam, AP","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),7,0.85,New,2026-01-07T00:00:00
7449e162-7276-4bf5-92aa-5587b110438f,https://industry-news-wire.in/news/signal-147,70,Vedanta Infra,Power & Logistics,"Notice: Vedanta Infra is initiating a DG set maintenance in Nagpur, MH. This development indicates immediate requirement for LDO.","Ahmedabad, GJ","genset, marine, backup",LDO,HSD (High Speed Diesel),6,0.93,New,2026-01-15T00:00:00
b9f9e13f-4761-4314-8c40-662b65ba413f,https://dgft.gov.in/tenders/news/signal-148,98,Jindal Industries,Road Construction,"Notice: Jindal Industries is initiating a NHAI highway project in Chennai, TN. This development indicates immediate requirement for Bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.94,New,2026-01-16T00:00:00
77d5f5eb-742f-471a-a698-3229c2f974dd,https://industry-news-wire.in/news/signal-149,70,GMR Infra,Power & Logistics,"Notice: GMR Infra is initiating a DG set maintenance in Jamshedpur, JH. This development indicates immediate requirement for LDO.","Jamshedpur, JH","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.9,New,2026-01-28T00:00:00
e6da93b1-5178-455f-add7-adb4cc933371,https://economictimes.indiatimes.com/news/signal-150,95,Jindal Enterprises,Manufacturing (Steel/Glass),"Notice: Jindal Enterprises is initiating a boiler capacity expansion in Nagpur, MH. This development indicates immediate requirement for Furnace Oil (FO).","Chennai, TN","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),4,0.91,New,2026-01-25T00:00:00
8e574fa3-193c-4825-baa5-2ed36d89f93d,https://economictimes.indiatimes.com/news/signal-151,95,Vedanta Group,Power & Logistics,"Notice: Vedanta Group is initiating a DG set maintenance in Kolkata, WB. This development indicates immediate requirement for LDO.","Visakhapatnam, AP","genset, marine, backup",LDO,HSD (High Speed Diesel),5,0.82,New,2026-02-01T00:00:00
53df4f20-e585-4b3e-93ba-735dde3740e0,https://dgft.gov.in/tenders/news/signal-152,98,Vedanta Enterprises,Power & Logistics,"Notice: Vedanta Enterprises is initiating a port bunkering service in Kolkata, WB. This development indicates immediate requirement for LDO.","Chennai, TN","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.79,New,2026-01-25T00:00:00
490e2cca-06de-4093-99d6-949e42eb16e1,https://economictimes.indiatimes.com/news/signal-153,95,Reliance Ltd,Chemical & Solvents,"Notice: Reliance Ltd is initiating a solvent extraction unit in Kolkata, WB. This development indicates immediate requirement for Hexane.","Nagpur, MH","extraction, purification, solvent",Hexane,Solvent 1425,6,0.94,New,2026-01-01T00:00:00
5b2bce74-45e6-4bb0-9853-336b32a1cf1d,https://industry-news-wire.in/news/signal-154,70,GMR Group,Textiles (Jute),"Notice: GMR Group is initiating a jute mill modernization in Visakhapatnam, AP. This development indicates immediate requirement for JBO (Jute Batching Oil).","Kolkata, WB","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),4,0.83,New,2026-02-01T00:00:00
f2e6f658-7658-4fc0-918b-b5d1a4fd0d16,https://dgft.gov.in/tenders/news/signal-155,98,Birla Ltd,Power & Logistics,"Notice: Birla Ltd is initiating a port bunkering service in Ahmedabad, GJ. This development indicates immediate requirement for LDO.","Nagpur, MH","genset, marine, backup",LDO,HSD (High Speed Diesel),6,0.98,New,2026-01-01T00:00:00
5c0207ca-ea34-41cd-bc20-eb854da04c41,https://economictimes.indiatimes.com/news/signal-156,95,Vedanta Industries,Manufacturing (Steel/Glass),"Notice: Vedanta Industries is initiating a heat treatment plant in Chennai, TN. This development indicates immediate requirement for Furnace Oil (FO).","Ahmedabad, GJ","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),5,0.8,New,2026-02-03T00:00:00
25a8c5fe-467d-40a6-835d-897e5b96917a,https://economictimes.indiatimes.com/news/signal-157,95,UltraTech Industries,Manufacturing (Steel/Glass),"Notice: UltraTech Industries is initiating a heat treatment plant in Ahmedabad, GJ. This development indicates immediate requirement for Furnace Oil (FO).","Kolkata, WB","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),4,0.8,New,2026-01-15T00:00:00
dc00fa14-6eb2-466a-bbf9-b336575bdfd8,https://dgft.gov.in/tenders/news/signal-158,98,UltraTech Infra,Textiles (Jute),"Notice: UltraTech Infra is initiating a fibre softening process in Ahmedabad, GJ. This development indicates immediate requirement for JBO (Jute Batching Oil).","Kolkata, WB","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.86,New,2026-01-14T00:00:00
b6345071-7d91-4511-a856-650ac8f0bcb8,https://economictimes.indiatimes.com/news/signal-159,95,Vedanta Industries,Chemical & Solvents,"Notice: Vedanta Industries is initiating a edible oil refinery setup in Visakhapatnam, AP. This development indicates immediate requirement for Hexane.","Jamshedpur, JH","extraction, purification, solvent",Hexane,Solvent 1425,5,0.96,New,2026-01-31T00:00:00
48c8284d-e945-4739-bfdb-d6987583896e,https://economictimes.indiatimes.com/news/signal-160,95,Tata Enterprises,Chemical & Solvents,"Notice: Tata Enterprises is initiating a solvent extraction unit in Ahmedabad, GJ. This development indicates immediate requirement for Hexane.","Ahmedabad, GJ","extraction, purification, solvent",Hexane,Solvent 1425,5,0.84,New,2026-01-22T00:00:00
3837244f-b31d-4adb-b462-7842b8b6ce73,https://industry-news-wire.in/news/signal-161,70,Jindal Enterprises,Power & Logistics,"Notice: Jindal Enterprises is initiating a DG set maintenance in Ahmedabad, GJ. This development indicates immediate requirement for LDO.","Kolkata, WB","genset, marine, backup",LDO,HSD (High Speed Diesel),4,0.8,New,2026-01-13T00:00:00
e84be368-2f21-4bfb-bb7f-4b7862f42716,https://dgft.gov.in/tenders/news/signal-162,98,JSW Infra,Road Construction,"Notice: JSW Infra is initiating a NHAI highway project in Jamshedpur, JH. This development indicates immediate requirement for Bitumen.","Jamshedpur, JH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.94,New,2026-01-03T00:00:00
13391dd4-0100-4eb0-93e5-c6b801fb59b9,https://economictimes.indiatimes.com/news/signal-163,95,Tata Industries,Textiles (Jute),"Notice: Tata Industries is initiating a batching oil procurement in Kolkata, WB. This development indicates immediate requirement for JBO (Jute Batching Oil).","Nagpur, MH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.91,New,2026-02-02T00:00:00
5116edc9-9e0a-4295-906f-5c66ac766dc1,https://economictimes.indiatimes.com/news/signal-164,95,Tata Group,Road Construction,"Notice: Tata Group is initiating a bridge building in Visakhapatnam, AP. This development indicates immediate requirement for Bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.85,New,2026-01-05T00:00:00
e742e2e7-2627-470e-bad0-b330f5c28268,https://dgft.gov.in/tenders/news/signal-165,98,Adani Infra,Road Construction,"Notice: Adani Infra is initiating a bridge building in Ahmedabad, GJ. This development indicates immediate requirement for Bitumen.","Ahmedabad, GJ","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.78,New,2026-01-04T00:00:00
f58fc902-61ff-465b-b647-9f622c7463b7,https://dgft.gov.in/tenders/news/signal-166,98,Birla Infra,Road Construction,"Notice: Birla Infra is initiating a NHAI highway project in Ahmedabad, GJ. This development indicates immediate requirement for Bitumen.","Jamshedpur, JH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.94,New,2026-01-17T00:00:00
2080b578-723b-41de-8c6e-1bd9905853eb,https://industry-news-wire.in/news/signal-167,70,JSW Enterprises,Power & Logistics,"Notice: JSW Enterprises is initiating a port bunkering service in Kolkata, WB. This development indicates immediate requirement for LDO.","Chennai, TN","genset, marine, backup",LDO,HSD (High Speed Diesel),5,0.84,New,2026-01-15T00:00:00
559bcf23-391d-4966-9b04-84802e56a50a,https://economictimes.indiatimes.com/news/signal-168,95,Adani Group,Road Construction,"Notice: Adani Group is initiating a expressway construction in Visakhapatnam, AP. This development indicates immediate requirement for Bitumen.","Visakhapatnam, AP","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.93,New,2026-01-17T00:00:00
55f76b55-9607-474e-805b-ea44ace22ae6,https://dgft.gov.in/tenders/news/signal-169,98,UltraTech Infra,Manufacturing (Steel/Glass),"Notice: UltraTech Infra is initiating a boiler capacity expansion in Ahmedabad, GJ. This development indicates immediate requirement for Furnace Oil (FO).","Nagpur, MH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),4,0.96,New,2026-02-02T00:00:00
2ed87710-aa44-4bd7-b166-321178e2de5c,https://industry-news-wire.in/news/signal-170,70,Vedanta Group,Textiles (Jute),"Notice: Vedanta Group is initiating a batching oil procurement in Ahmedabad, GJ. This development indicates immediate requirement for JBO (Jute Batching Oil).","Ahmedabad, GJ","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.87,New,2026-02-05T00:00:00
f3cb922b-ba6e-4e50-bdc8-03dfc6ac9ec4,https://economictimes.indiatimes.com/news/signal-171,95,Birla Industries,Chemical & Solvents,"Notice: Birla Industries is initiating a industrial cleaning unit in Jamshedpur, JH. This development indicates immediate requirement for Hexane.","Ahmedabad, GJ","extraction, purification, solvent",Hexane,Solvent 1425,5,0.9,New,2026-02-02T00:00:00
cd1c2b8a-a0ee-4c7b-8847-5bf1e6e1098b,https://dgft.gov.in/tenders/news/signal-172,98,UltraTech Ltd,Manufacturing (Steel/Glass),"Notice: UltraTech Ltd is initiating a heat treatment plant in Kolkata, WB. This development indicates immediate requirement for Furnace Oil (FO).","Chennai, TN","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),6,0.79,New,2026-01-02T00:00:00
65fc8ad3-1669-4777-8755-ce9b4416fd04,https://dgft.gov.in/tenders/news/signal-173,98,Birla Enterprises,Power & Logistics,"Notice: Birla Enterprises is initiating a captive power plant backup in Jamshedpur, JH. This development indicates immediate requirement for LDO.","Ahmedabad, GJ","genset, marine, backup",LDO,HSD (High Speed Diesel),4,0.89,New,2026-01-18T00:00:00
880a7d6d-5ed3-4e13-a943-ff14030be9ea,https://industry-news-wire.in/news/signal-174,70,Tata Group,Textiles (Jute),"Notice: Tata Group is initiating a batching oil procurement in Nagpur, MH. This development indicates immediate requirement for JBO (Jute Batching Oil).","Kolkata, WB","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.76,New,2026-01-01T00:00:00
ac4b7d4d-0f1a-44da-895a-3643bfa72a74,https://industry-news-wire.in/news/signal-175,70,Jindal Ltd,Textiles (Jute),"Notice: Jindal Ltd is initiating a batching oil procurement in Kolkata, WB. This development indicates immediate requirement for JBO (Jute Batching Oil).","Jamshedpur, JH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),7,0.85,New,2026-01-21T00:00:00
c95d4e53-8efb-4fa0-a44a-85cd2987c156,https://industry-news-wire.in/news/signal-176,70,Tata Enterprises,Chemical & Solvents,"Notice: Tata Enterprises is initiating a edible oil refinery setup in Visakhapatnam, AP. This development indicates immediate requirement for Hexane.","Visakhapatnam, AP","extraction, purification, solvent",Hexane,Solvent 1425,4,0.8,New,2026-01-07T00:00:00
38b345c8-c7c5-4edf-b73c-72ead477f051,https://industry-news-wire.in/news/signal-177,70,L&T Ltd,Chemical & Solvents,"Notice: L&T Ltd is initiating a solvent extraction unit in Ahmedabad, GJ. This development indicates immediate requirement for Hexane.","Visakhapatnam, AP","extraction, purification, solvent",Hexane,Solvent 1425,4,0.83,New,2026-02-02T00:00:00
d3f160ed-c86b-4494-9cf2-04cdecc3aaa1,https://dgft.gov.in/tenders/news/signal-178,98,Adani Enterprises,Power & Logistics,"Notice: Adani Enterprises is initiating a DG set maintenance in Chennai, TN. This development indicates immediate requirement for LDO.","Chennai, TN","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.88,New,2026-01-03T00:00:00
4198e6ea-efa0-47f6-9b65-478f57b537c8,https://economictimes.indiatimes.com/news/signal-179,95,JSW Infra,Textiles (Jute),"Notice: JSW Infra is initiating a fibre softening process in Chennai, TN. This development indicates immediate requirement for JBO (Jute Batching Oil).","Nagpur, MH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),7,0.96,New,2026-01-20T00:00:00
f8dbc79d-eeac-4299-ba75-de8e39fa700c,https://dgft.gov.in/tenders/news/signal-180,98,Birla Group,Road Construction,"Notice: Birla Group is initiating a NHAI highway project in Chennai, TN. This development indicates immediate requirement for Bitumen.","Chennai, TN","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.81,New,2026-02-01T00:00:00
35e4a299-ba83-4049-afca-2d10190bf936,https://economictimes.indiatimes.com/news/signal-181,95,UltraTech Infra,Textiles (Jute),"Notice: UltraTech Infra is initiating a batching oil procurement in Nagpur, MH. This development indicates immediate requirement for JBO (Jute Batching Oil).","Nagpur, MH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.86,New,2026-01-12T00:00:00
7f51312b-c4bd-4008-ba35-05d91cc3ebc8,https://economictimes.indiatimes.com/news/signal-182,95,Tata Enterprises,Textiles (Jute),"Notice: Tata Enterprises is initiating a fibre softening process in Nagpur, MH. This development indicates immediate requirement for JBO (Jute Batching Oil).","Nagpur, MH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.84,New,2026-01-19T00:00:00
d9f5c927-439f-4d8a-adea-d84b900cfd1e,https://industry-news-wire.in/news/signal-183,70,Adani Infra,Road Construction,"Notice: Adani Infra is initiating a NHAI highway project in Chennai, TN. This development indicates immediate requirement for Bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.94,New,2026-01-13T00:00:00
89bb5189-ab50-47d9-aea9-5447d6578449,https://dgft.gov.in/tenders/news/signal-184,98,L&T Enterprises,Manufacturing (Steel/Glass),"Notice: L&T Enterprises is initiating a heat treatment plant in Visakhapatnam, AP. This development indicates immediate requirement for Furnace Oil (FO).","Jamshedpur, JH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),4,0.96,New,2026-01-09T00:00:00
19523a18-f5f7-4d66-aa14-ee66e03ec6e3,https://dgft.gov.in/tenders/news/signal-185,98,UltraTech Industries,Manufacturing (Steel/Glass),"Notice: UltraTech Industries is initiating a new blast furnace installation in Visakhapatnam, AP. This development indicates immediate requirement for Furnace Oil (FO).","Jamshedpur, JH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),5,0.96,New,2026-01-16T00:00:00
fce2df25-690a-4cdb-8615-531a400a47b6,https://industry-news-wire.in/news/signal-186,70,Reliance Group,Chemical & Solvents,"Notice: Reliance Group is initiating a edible oil refinery setup in Ahmedabad, GJ. This development indicates immediate requirement for Hexane.","Nagpur, MH","extraction, purification, solvent",Hexane,Solvent 1425,5,0.93,New,2026-01-28T00:00:00
f153e84f-e7fe-49ae-90e8-78a8afd3b9f7,https://economictimes.indiatimes.com/news/signal-187,95,Tata Enterprises,Road Construction,"Notice: Tata Enterprises is initiating a NHAI highway project in Kolkata, WB. This development indicates immediate requirement for Bitumen.","Nagpur, MH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),7,0.93,New,2026-01-22T00:00:00
917209fa-b954-40cf-916e-41a148b25165,https://dgft.gov.in/tenders/news/signal-188,98,Adani Ltd,Chemical & Solvents,"Notice: Adani Ltd is initiating a industrial cleaning unit in Kolkata, WB. This development indicates immediate requirement for Hexane.","Visakhapatnam, AP","extraction, purification, solvent",Hexane,Solvent 1425,6,0.93,New,2026-01-10T00:00:00
56f1bd80-a518-443d-9813-7a124ac45140,https://economictimes.indiatimes.com/news/signal-189,95,Birla Ltd,Manufacturing (Steel/Glass),"Notice: Birla Ltd is initiating a heat treatment plant in Jamshedpur, JH. This development indicates immediate requirement for Furnace Oil (FO).","Kolkata, WB","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),6,0.8,New,2026-02-03T00:00:00
050a809d-439c-47f4-b9cc-96581b66d5fc,https://economictimes.indiatimes.com/news/signal-190,95,UltraTech Group,Textiles (Jute),"Notice: UltraTech Group is initiating a batching oil procurement in Jamshedpur, JH. This development indicates immediate requirement for JBO (Jute Batching Oil).","Ahmedabad, GJ","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.88,New,2026-01-19T00:00:00
b52e26e0-2a33-496f-974c-00ff08b2c945,https://industry-news-wire.in/news/signal-191,70,L&T Infra,Chemical & Solvents,"Notice: L&T Infra is initiating a edible oil refinery setup in Visakhapatnam, AP. This development indicates immediate requirement for Hexane.","Ahmedabad, GJ","extraction, purification, solvent",Hexane,Solvent 1425,6,0.82,New,2026-01-16T00:00:00
8172b59c-82c4-491a-babe-1fb7f00f604d,https://economictimes.indiatimes.com/news/signal-192,95,UltraTech Industries,Chemical & Solvents,"Notice: UltraTech Industries is initiating a industrial cleaning unit in Ahmedabad, GJ. This development indicates immediate requirement for Hexane.","Ahmedabad, GJ","extraction, purification, solvent",Hexane,Solvent 1425,7,0.77,New,2026-01-03T00:00:00
d040a71f-13cb-4c3a-a601-8a928774430e,https://industry-news-wire.in/news/signal-193,70,Reliance Infra,Chemical & Solvents,"Notice: Reliance Infra is initiating a industrial cleaning unit in Kolkata, WB. This development indicates immediate requirement for Hexane.","Ahmedabad, GJ","extraction, purification, solvent",Hexane,Solvent 1425,7,0.83,New,2026-01-22T00:00:00
f5f84f29-c4f0-4b1d-9b26-30c3007e09f3,https://dgft.gov.in/tenders/news/signal-194,98,Jindal Ltd,Power & Logistics,"Notice: Jindal Ltd is initiating a port bunkering service in Jamshedpur, JH. This development indicates immediate requirement for LDO.","Ahmedabad, GJ","genset, marine, backup",LDO,HSD (High Speed Diesel),6,0.97,New,2026-02-01T00:00:00
b9e0b8d0-0d1b-46dc-8dd3-7fdcb41589b9,https://economictimes.indiatimes.com/news/signal-195,95,L&T Industries,Manufacturing (Steel/Glass),"Notice: L&T Industries is initiating a boiler capacity expansion in Visakhapatnam, AP. This development indicates immediate requirement for Furnace Oil (FO).","Chennai, TN","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),6,0.93,New,2026-01-25T00:00:00
a7d86602-0153-46e5-84ea-99426b350abf,https://dgft.gov.in/tenders/news/signal-196,98,GMR Enterprises,Chemical & Solvents,"Notice: GMR Enterprises is initiating a solvent extraction unit in Kolkata, WB. This development indicates immediate requirement for Hexane.","Visakhapatnam, AP","extraction, purification, solvent",Hexane,Solvent 1425,7,0.98,New,2026-01-05T00:00:00
418df111-3a23-410e-aa38-7ab846e8468b,https://industry-news-wire.in/news/signal-197,70,Reliance Group,Road Construction,"Notice: Reliance Group is initiating a expressway construction in Nagpur, MH. This development indicates immediate requirement for Bitumen.","Chennai, TN","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.92,New,2026-01-17T00:00:00
a8010c2f-7b68-4db6-bd62-b492042fffd7,https://economictimes.indiatimes.com/news/signal-198,95,UltraTech Industries,Textiles (Jute),"Notice: UltraTech Industries is initiating a fibre softening process in Nagpur, MH. This development indicates immediate requirement for JBO (Jute Batching Oil).","Nagpur, MH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),6,0.93,New,2026-01-28T00:00:00
b7425398-7d36-404c-bfbd-95d67589d1a1,https://economictimes.indiatimes.com/news/signal-199,95,L&T Infra,Textiles (Jute),"Notice: L&T Infra is initiating a batching oil procurement in Chennai, TN. This development indicates immediate requirement for JBO (Jute Batching Oil).","Nagpur, MH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.97,New,2026-01-01T00:00:00
1fcdff62-0840-4224-9a20-c35d865afb98,https://dgft.gov.in/tenders/news/signal-200,98,JSW Ltd,Textiles (Jute),"Notice: JSW Ltd is initiating a fibre softening process in Jamshedpur, JH. This development indicates immediate requirement for JBO (Jute Batching Oil).","Chennai, TN","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.91,New,2026-01-08T00:00:00
5e17ce92-36a5-46da-90bf-7ec7f259c5bd,https://dgft.gov.in/tenders/news/signal-201,98,Reliance Infra,Textiles (Jute),"Notice: Reliance Infra is initiating a jute mill modernization in Nagpur, MH. This development indicates immediate requirement for JBO (Jute Batching Oil).","Ahmedabad, GJ","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),6,0.9,New,2026-01-13T00:00:00
58e1b1d5-acb0-44fc-927d-d2d198ed774f,https://industry-news-wire.in/news/signal-202,70,Vedanta Ltd,Manufacturing (Steel/Glass),"Notice: Vedanta Ltd is initiating a heat treatment plant in Visakhapatnam, AP. This development indicates immediate requirement for Furnace Oil (FO).","Chennai, TN","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),6,0.94,New,2026-01-01T00:00:00
8b247623-c27a-4ba1-8e7d-81915c0a565a,https://economictimes.indiatimes.com/news/signal-203,95,GMR Industries,Road Construction,"Notice: GMR Industries is initiating a expressway construction in Ahmedabad, GJ. This development indicates immediate requirement for Bitumen.","Ahmedabad, GJ","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),7,0.87,New,2026-01-05T00:00:00
e41b4e06-e6f1-4d61-a616-fdb624f0829c,https://economictimes.indiatimes.com/news/signal-204,95,Reliance Enterprises,Road Construction,"Notice: Reliance Enterprises is initiating a NHAI highway project in Chennai, TN. This development indicates immediate requirement for Bitumen.","Ahmedabad, GJ","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.92,New,2026-01-21T00:00:00
f45a733d-5299-4332-8332-9353ec9da7b9,https://industry-news-wire.in/news/signal-205,70,JSW Ltd,Manufacturing (Steel/Glass),"Notice: JSW Ltd is initiating a new blast furnace installation in Chennai, TN. This development indicates immediate requirement for Furnace Oil (FO).","Jamshedpur, JH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),7,0.82,New,2026-01-31T00:00:00
3b99e5d7-47a4-4b5f-ae60-fc5394a62d28,https://economictimes.indiatimes.com/news/signal-206,95,Reliance Enterprises,Chemical & Solvents,"Notice: Reliance Enterprises is initiating a solvent extraction unit in Visakhapatnam, AP. This development indicates immediate requirement for Hexane.","Visakhapatnam, AP","extraction, purification, solvent",Hexane,Solvent 1425,4,0.8,New,2026-01-12T00:00:00
9690f6cb-c1d8-4f66-975e-0f87ca335c17,https://dgft.gov.in/tenders/news/signal-207,98,Birla Enterprises,Chemical & Solvents,"Notice: Birla Enterprises is initiating a industrial cleaning unit in Jamshedpur, JH. This development indicates immediate requirement for Hexane.","Nagpur, MH","extraction, purification, solvent",Hexane,Solvent 1425,7,0.77,New,2026-01-19T00:00:00
